Loan_ID,Property_Type,Loan_Status,Currency,Commitment_Amount,Outstanding_Balance,PD,LGD,EAD,RWA,LTV,Economic_Capital,Expected_Credit_Loss,Recovery_Percentage,Net_Charge_Offs
3f6a1846-6654-4552-b977-48a4b63dd459,Healthcare,Default,JPY,642906495.5,721287917.2,221694.97,331148.86,968529.3,394761.45,309343.7,140135.12,719190.5,318108.55,920544.87
422a26ae-d699-4c62-bb2c-c139b52adbc0,Industrial,Current,EUR,370430240.1,315387335.2,318999.37,204481.75,456862.06,847501.78,190294.34,621443.08,405934.43,351186.25,710244.19
6ced4b1c-80e2-46af-a8d6-3c699074b7e2,Multifamily,Default,JPY,35620246.94,598482121.6,232755.76,67123.23,421896.97,312554.25,901426.84,680434.19,178426.86,848502.42,595943.11
49659bc9-458e-4b0d-9ee0-94f2a996b18f,Office,Default,EUR,441014445.5,412620762.1,599608.57,415170.02,732838.81,393116.68,736971.53,760762.83,192756.17,31541.81,585142.89
32d1e3e3-7bd1-452b-ab21-a4366701b378,Office,Default,EUR,230137839.9,646552547.4,167818.56,651048.12,362374.3,513365.71,766889.7,317613.84,6397.71,389973.45,697822.88
0a7bfe9a-ecaf-49da-b5ba-524168dd9105,Self-Storage,Delinquent,CNY,359644302.5,879053591.8,304304.57,805647.08,51069.71,937584.09,786297.51,208331.49,259274.96,166774.4,49793.72
70ef71d3-2195-4c39-bf54-4cca5a25b6af,Multifamily,Charged-Off,JPY,550046072.9,944700571.8,938828.19,905021.59,13250.91,900861.74,873368.0,321991.79,930537.88,50031.62,906871.09
772b479a-8aa5-4e0a-8054-2431c28522ec,Land,Current,JPY,682567808.6,402758553.9,171058.23,314541.34,201975.56,536626.13,520793.2,594787.78,553125.21,882522.87,486140.14
cad1074e-9e3d-48bf-9341-9bd1ae2b1436,Land,Delinquent,CNY,492680578.7,110348422.5,563544.27,217755.25,499266.79,800621.05,347033.06,540803.15,142602.18,307810.13,466243.14
900096b9-0fb1-497a-9450-2ef684f8138c,Retail,Delinquent,USD,554459376.1,735347009.4,737385.92,659433.61,652686.38,528446.51,948455.32,895038.69,478202.71,483327.2,939912.51
fb58467f-5456-4a38-b00b-bab02ed3d9d2,Healthcare,Default,USD,97157249.02,761895643.5,643648.91,500746.56,163075.53,859389.04,494300.68,294302.81,48592.0,193004.01,897558.8
1972a9c7-546c-49c5-bef1-efa3e541d11b,Land,Delinquent,JPY,601860320.0,588167745.9,695022.92,10077.06,394792.98,343827.69,704428.09,563024.28,762582.75,364960.36,832322.37
03eb1ff4-d67b-4b7b-807d-097422a90c30,Land,Current,EUR,653934893.1,191834386.9,251979.0,832835.0,981066.97,931741.66,139824.91,765547.76,241059.19,747326.99,882584.67
4b01cfae-88a0-4701-a793-5b6c670f2a18,Self-Storage,Delinquent,GBP,848993627.2,468287098.2,871764.17,715636.6,919057.67,371026.14,890065.38,820405.87,345949.6,23757.31,801742.32
0017e791-fcd5-4f33-bf4d-4f58e365b3a0,Healthcare,Default,EUR,44729278.93,794829052.0,26859.81,542019.18,798950.69,430943.39,194376.4,852585.39,793605.36,922297.97,12181.39
deecee9a-12c8-4915-9ad1-8fa5beeb501f,Retail,Current,USD,566006023.6,980455333.2,951456.34,607549.7,311020.56,113989.2,262588.17,330794.44,360648.79,596770.53,682794.16
b9cf490d-9d94-455f-ace7-8b15ceb8c0bb,Land,Charged-Off,JPY,488134251.1,785654964.5,995746.69,167085.3,549963.39,850408.09,251058.31,388947.02,223603.64,363633.68,23768.96
637ba334-d427-4bc4-90e7-546a4b972b46,Retail,Charged-Off,GBP,758263729.0,266286734.1,64389.36,631115.54,312656.71,648684.86,783818.6,544255.59,204091.67,274295.62,339411.47
b696ccb6-c2eb-4e0d-a67f-1e78646106df,Industrial,Current,CNY,275568849.6,153412754.7,987389.21,411370.6,133528.78,380388.9,7666.45,709948.65,778132.68,858486.78,164436.45
94b370e7-1cf7-4f25-917a-bf5eff04cbc4,Land,Delinquent,JPY,627187236.4,914755500.0,526912.95,798372.97,26452.25,712632.71,960202.82,99925.67,445133.19,842305.03,712459.58
2a4b52bb-4499-4f4b-9e28-cf0e2a7d165f,Healthcare,Default,CNY,940002415.1,446872086.0,101931.09,713868.18,373769.87,899733.69,721004.33,836328.95,959597.61,99260.77,22591.87
06b2a463-f392-4112-a25f-f5891eb624b2,Land,Charged-Off,GBP,417206295.9,468568583.2,285320.33,853093.56,2137.17,107872.87,997659.5,882885.24,618819.09,892511.04,67932.69
9096f42b-e316-49ce-a114-87195ffa9cbf,Self-Storage,Delinquent,EUR,623748662.0,708404754.1,303556.27,761371.71,728566.89,581498.74,630313.15,716479.14,834158.22,670225.35,76048.64
156bd01a-0c3c-4445-ab53-d0dca9adc428,Hotel,Current,USD,619880462.6,2925400.81,323052.05,464795.18,368098.4,486794.39,326885.89,373600.3,441090.39,709682.17,26408.37
7d39c5dd-0dbb-4c2f-9681-35c026b3964a,Healthcare,Charged-Off,CNY,384317241.3,46102255.58,455041.38,484161.32,631258.28,927992.21,693435.77,564860.3,466397.26,886040.32,143145.79
07b3d15c-00a7-4363-8b0f-35ff17ad179d,Industrial,Delinquent,CNY,647609506.0,627630944.2,603616.42,221334.93,504031.62,845462.01,434497.49,278134.24,518042.31,528523.24,115520.69
326a2df3-9199-4b6b-8fb6-8eb6cedb108b,Land,Delinquent,USD,495871752.7,8608368.26,495946.87,418977.97,64484.52,308192.62,920054.3,378804.44,400570.68,719169.12,108672.06
8061b8dd-44fc-4f76-a16f-7f7866be0d23,Land,Default,EUR,543298119.0,650464730.7,25399.4,385189.06,902975.18,705039.62,706604.31,186993.89,265281.94,256895.64,142820.3
3529941a-7817-4788-91e2-1d1dade368ec,Self-Storage,Charged-Off,GBP,804943073.8,118219728.1,337824.71,114986.35,223947.6,641173.96,292749.49,717200.53,440797.93,382950.39,381838.47
d531cdf5-393c-491d-bd30-34994591250d,Land,Delinquent,GBP,350667549.0,607336830.9,802707.87,679531.18,457545.03,386551.39,17916.73,906727.24,356816.76,352136.14,468396.59
e168e6ce-8e6b-4836-a00a-0cdce6ad063c,Land,Charged-Off,GBP,983148970.8,679005520.9,209366.45,601080.52,860416.25,803851.11,336361.94,40956.38,399548.95,345150.86,494145.8
4dcc9a82-61ab-4397-8d57-e521ce2911c4,Retail,Charged-Off,GBP,218430140.2,211646533.7,9698.35,277764.08,757874.37,728234.05,836394.15,416934.94,499080.9,872590.44,313912.72
819febff-9036-4e7e-8e2d-229b9eb493bf,Hotel,Charged-Off,CNY,361947009.5,295810504.8,173114.48,528694.2,126531.06,477921.68,577029.27,97816.23,647320.4,161962.37,448373.4
6c63ac63-f80c-4a27-bdfc-349c7d15e15c,Multifamily,Delinquent,EUR,489888493.0,998674974.4,212537.11,249293.56,977303.95,127529.53,479159.82,208551.76,75608.99,837758.48,365048.3
0845abf3-0f97-4a57-831c-5c4a08c8e56a,Multifamily,Current,EUR,127849850.6,292000598.7,860591.19,347852.77,738678.97,873394.63,429973.04,709064.96,97773.15,731922.95,678303.54
5dc5d9ae-d9bf-4a8e-9148-38555637c0bf,Land,Charged-Off,JPY,809296778.0,286471630.6,338692.95,903967.39,872708.48,268929.19,129509.49,637575.51,861161.58,194927.55,214334.95
22c26eb2-7021-4ee3-8712-bdfd7d7000e2,Land,Current,CNY,408701264.3,42787597.81,187925.46,378307.27,700825.69,765347.64,414407.36,977350.12,627263.15,861622.3,684882.54
1ed182b5-3d39-4f1c-8a3f-1f3529e9543f,Land,Charged-Off,GBP,633741505.4,156253606.7,994650.99,829120.69,248205.01,223121.25,297850.54,827574.82,949736.9,608987.31,322694.59
127bc7ec-8f76-4cb3-99d6-cb6d9ecc7335,Hotel,Charged-Off,CNY,9099425.3,30614952.87,363118.53,926939.35,71451.06,649915.87,926730.32,934440.71,342546.59,905022.62,817648.78
363a07a0-804b-4dfb-a218-413af8e88641,Industrial,Charged-Off,JPY,858735042.3,316874570.2,741237.21,466472.07,978056.81,91532.27,383746.71,218594.32,521085.66,5424.57,554559.7
e0968c0a-0f1a-44b1-af3f-5a6340c18661,Land,Default,EUR,204724365.5,112805974.7,467866.87,919510.76,428964.01,856261.48,687648.83,990149.96,692897.57,398586.14,85197.09
19dd65d2-229f-4016-8d6d-3ec195098625,Multifamily,Delinquent,JPY,956666701.0,182490078.8,780859.32,992047.19,414703.63,119028.16,439538.24,384719.39,136069.82,744804.2,145056.45
8cf1fb99-8786-42d9-bda7-cc44ad65f17a,Office,Charged-Off,USD,427171118.9,553198478.5,272845.68,906264.08,135952.36,730749.53,446974.45,452363.31,435075.51,770532.51,363655.08
f3ad8088-ea85-4fb0-95ab-715688a76f44,Self-Storage,Delinquent,GBP,546952365.7,814170556.9,859545.55,394280.59,956341.5,837902.36,488778.33,689348.31,602113.68,535349.2,955247.75
bab1c282-72e6-4b5a-bfeb-b5cc5720be64,Self-Storage,Charged-Off,JPY,555171829.5,960916072.0,828733.35,819684.36,109191.03,161098.67,597606.51,774432.9,550303.73,703960.7,87548.12
d768fb2c-7eef-47d5-9b22-94fca9f83fd8,Retail,Default,CNY,665769406.5,335435766.5,449714.88,939272.17,321572.83,501687.67,569269.71,589438.26,362489.47,742387.2,277472.1
6ac6e501-2ac2-4155-96bd-15f433a1eb8f,Industrial,Charged-Off,CNY,326259078.5,517905414.0,917314.88,269432.16,805043.78,663873.94,977736.65,945534.82,797394.35,371391.2,105377.77
30684fb7-fd53-493f-b26d-3145ebb7cf4d,Retail,Current,CNY,183189051.6,496421993.3,563190.07,726647.13,540864.42,996679.75,617929.33,841828.99,467098.05,871037.43,687239.46
34a4dd65-14b0-4815-b204-8327683e61ca,Retail,Default,CNY,815613219.6,792145661.3,45632.32,974039.35,276185.97,947838.58,63284.05,963769.89,561672.34,131194.75,233622.89
c33b21f1-9139-49c8-bd43-9588a2a1af32,Self-Storage,Current,CNY,570928403.8,707962133.8,811443.93,60801.31,145841.6,111781.55,184540.71,341320.43,656865.06,441512.24,200916.13
2ca3cb45-41ce-4c66-8020-94bb7d225457,Land,Default,EUR,824625919.0,949073504.1,489012.28,75736.89,554095.76,647210.39,128114.14,33014.73,600440.83,887934.95,267267.58
37f9c806-2123-43a7-bba7-5338332e5973,Healthcare,Current,CNY,582872641.1,69162896.83,999512.73,165352.87,274059.13,50904.41,276429.86,421037.29,222462.34,5499.78,911216.59
0afc7ba4-4ad4-4444-b856-2f401438ce6a,Multifamily,Charged-Off,JPY,272228071.3,818403441.5,345541.4,524398.64,891449.59,407618.63,426458.07,647330.65,841180.41,840804.43,927692.22
89cef270-6bc1-4c71-972f-2b2553ebaecc,Self-Storage,Current,USD,509474028.7,834564354.9,137923.12,168925.94,839089.34,383861.07,442388.78,452337.81,773207.17,622398.24,459537.24
f66467ac-a760-426e-8678-656adc424278,Self-Storage,Delinquent,JPY,512164565.6,255351357.1,914320.68,989642.81,973775.57,561578.12,320428.33,85465.56,970218.78,72340.52,89654.17
aae0e8d5-f989-4edf-8766-fda87c08fc4e,Self-Storage,Current,CNY,378587267.0,119712210.8,545207.28,626227.78,538191.72,398512.44,897658.09,74226.14,142464.96,222770.95,346777.77
54d09c22-68ee-40f5-b9a9-8b8f6f05e60d,Healthcare,Default,EUR,399861374.3,255364120.3,291132.53,404506.69,613059.97,587295.41,980510.35,403551.42,89013.7,629688.17,650907.46
94748b29-12d1-4858-ad74-baaff9d03de4,Land,Default,JPY,938844729.1,478318593.9,159244.02,779986.17,873475.29,196022.71,995715.61,857879.92,900334.89,131536.64,941605.86
8cba5d2c-e320-4aba-aeb0-f02e7ad3a2f2,Land,Delinquent,USD,995210138.4,917151955.3,346281.92,255273.86,918413.5,140102.87,347621.12,316620.79,50052.51,77550.1,324592.38
bc5ff673-8797-45dc-9f12-b2dc33df520b,Office,Current,JPY,746729305.0,490120964.1,584064.92,28344.18,372012.17,695569.54,768299.5,866277.41,164502.11,370143.4,740502.97
dcc82ee9-1da8-4353-844d-b8fb0de47d5f,Multifamily,Current,EUR,549013335.9,426695223.3,130245.85,631599.2,138207.03,342723.41,514551.3,379342.01,559805.51,315141.99,338997.82
fa5080f9-036f-42b2-a043-472122828a07,Multifamily,Delinquent,JPY,473165718.4,382312845.5,113196.48,659973.66,729059.62,30127.22,135382.0,768753.73,388516.2,400921.19,141526.83
475a1ebe-d28b-4f61-b59a-2cdedb55d3b5,Retail,Current,EUR,568008704.2,211782733.3,176783.32,874948.07,494612.12,298552.17,5002.53,867404.52,187322.6,956596.05,15310.68
a2daf8ea-e295-405c-a455-3bc11a6f4fed,Land,Current,CNY,752845334.4,170577847.6,32901.16,938785.36,362737.96,402170.83,873037.0,808722.01,137311.65,543672.89,544354.42
4605a150-cc37-4208-957c-f65b42765466,Multifamily,Charged-Off,EUR,191688904.0,296642040.3,835743.39,341718.47,515435.38,155069.29,203239.02,425467.29,655354.84,860933.91,473525.48
96206370-04ac-4f0b-ad3a-f08e53fa1604,Healthcare,Charged-Off,EUR,341482061.5,500597564.2,486093.28,36893.58,48630.42,321010.05,666441.5,151389.63,493660.17,954565.95,704208.37
78201577-8a41-4b2e-85cb-6d17ebeec949,Retail,Current,USD,96429971.01,997594940.3,506681.39,877405.59,412847.89,594673.02,24556.73,825643.75,288450.86,883135.57,156657.58
e2521421-8540-46d8-b440-e34fae64f940,Office,Delinquent,CNY,493599348.9,174817943.4,110492.88,611093.29,984016.99,251181.98,521112.17,556203.68,991220.86,321398.52,786394.35
f4d4a2f4-446e-471e-9af5-620d138dfbdf,Industrial,Delinquent,USD,65638903.85,730527852.7,6059.29,575427.71,777951.45,268196.52,924705.5,386822.1,210399.75,60224.67,334852.75
69319f68-e6a5-42f6-8294-d9b0712ad541,Office,Current,CNY,315208414.0,29856671.53,50426.34,166349.95,874081.55,704245.92,814147.41,741881.65,653072.37,613529.65,445377.51
ac91ddc9-e5dc-48c4-a166-afb2fa8db5a3,Self-Storage,Charged-Off,USD,137394732.4,308403834.5,109235.06,672166.46,123545.69,472855.66,70936.23,562437.31,954854.97,988243.09,353484.69
31608a6a-f9ff-4323-855f-9643a7e29e97,Hotel,Charged-Off,USD,165125397.9,839615012.4,314123.74,875830.98,509294.81,936578.52,363719.04,110998.83,653592.89,409657.29,755238.3
81949c40-e68e-4884-aa10-03b891ec836d,Healthcare,Delinquent,USD,16552429.56,57670596.45,929479.54,788593.49,288451.93,350823.3,337365.19,967044.51,27834.03,705869.91,539783.19
aa269864-9af6-47f2-a2a2-1c2ed93a3630,Healthcare,Current,EUR,790653058.2,32191377.49,990508.7,606606.15,70074.22,249371.33,690577.32,305854.76,895579.25,933524.37,397839.83
0f590273-4074-4666-88b8-188f7309ffe1,Land,Charged-Off,JPY,426835622.8,999249330.6,197219.18,4499.63,352072.83,701601.74,293058.2,253672.68,284848.37,710756.35,867857.51
3fdaf0af-0a65-416a-ab7a-f044e4a7e98a,Multifamily,Current,JPY,467208281.8,978429172.0,840852.22,453464.54,348707.39,437215.23,452874.74,95492.08,734771.85,59604.62,207142.06
96d65389-c83c-4fd7-8013-f1f029b1b4b2,Self-Storage,Default,EUR,788111355.1,419659741.0,186272.7,467433.95,356226.07,519467.58,238598.18,614547.33,951236.73,86704.9,641664.41
ffcb0658-3354-45aa-882a-c35fabf8a807,Industrial,Charged-Off,GBP,870459472.6,220733205.1,349173.07,498681.24,592100.83,768753.27,38738.98,431347.53,105366.18,449668.81,420682.9
e2aeef89-24a1-4e31-81c4-808a0c3de747,Hotel,Delinquent,GBP,579527141.2,875532402.4,788013.02,690306.89,720063.46,918715.0,233640.06,85058.38,179569.26,840952.98,741909.39
6ec745b6-515e-4d93-af8a-0611640c3f86,Industrial,Default,GBP,137297306.1,408194948.0,516483.98,279745.65,526574.3,51669.0,727316.5,512424.2,919739.3,409362.13,240007.99
e6cc3cf1-564b-42b5-86e1-54699a691f4c,Office,Charged-Off,GBP,676823083.7,311226257.5,773574.72,1745.88,812844.21,919934.33,156349.45,126199.97,727577.96,243902.86,198680.29
3e927571-e6f9-409d-a0b1-6d7e8e1e5c7d,Industrial,Delinquent,CNY,288138075.2,42158499.84,840444.05,53618.6,35608.89,682082.02,672350.59,656585.92,226121.36,516406.17,764561.47
c53a79f3-598e-439c-ad7f-4743eb5bdde6,Healthcare,Delinquent,EUR,52226129.38,264299374.6,896951.66,21095.67,283293.16,865861.32,908008.91,961994.2,92059.59,412355.46,345590.43
3f881937-0f55-4a61-a67d-1c38e96716bb,Healthcare,Default,GBP,217580027.1,284552587.2,147569.21,969587.72,65947.37,504512.95,912169.2,578431.84,264230.96,535746.86,422076.02
a45ac414-f731-4d97-937e-0a7962a6d494,Multifamily,Current,JPY,446532446.8,56518131.97,848442.31,399042.3,262159.95,164657.35,798091.36,934093.75,871437.49,523138.81,261594.62
6ba5ada7-1244-4286-beeb-0cdc56b10e5f,Land,Default,GBP,386645492.0,50816624.91,167938.55,943668.82,923691.33,712110.83,133797.73,215645.6,33950.43,320810.98,423838.18
db54f1c3-e138-4ee2-91d4-db230d819183,Land,Charged-Off,EUR,882215522.1,837896023.5,878437.68,144165.46,969651.46,659296.42,987258.54,396749.37,642902.95,640770.1,3003.48
51e1d590-e396-41f9-a679-a5a82aeaec45,Office,Current,CNY,173566825.1,723159132.3,657622.12,766439.31,137771.92,100592.12,428186.48,116290.75,968725.15,488249.83,68883.83
c3edcf1a-d84d-416b-9269-8c230464580e,Land,Charged-Off,CNY,111071518.7,205458177.8,855735.81,582461.27,591834.88,582649.19,65494.75,89985.94,36366.02,312745.26,131627.19
76073466-6b4c-4ad9-98c2-cdf90ea71903,Self-Storage,Delinquent,USD,204800403.2,823135132.1,652810.86,212939.81,457466.21,674882.86,370447.66,927351.01,68033.22,673258.27,772341.27
b8dd3b86-2b4d-4484-90ba-1465d1a5dd31,Retail,Delinquent,JPY,284222413.3,657276405.3,661234.54,675348.08,17117.23,773737.66,947251.24,553345.18,429783.96,881309.65,448998.25
1f2b3345-bbae-49dc-9a39-3ad89645624d,Self-Storage,Current,EUR,730241310.8,629012955.9,341211.51,633429.59,686220.27,446860.83,795212.16,367524.27,944124.68,931481.93,426983.87
85fead16-17e6-4f39-82b5-5f1fff656ef5,Self-Storage,Delinquent,USD,140843982.6,538345897.2,478386.91,778588.66,564267.6,335545.18,289592.55,127534.51,358192.23,299825.49,754049.18
c566daed-2496-4b3a-8dbc-f9080e614a93,Healthcare,Charged-Off,EUR,315373713.6,887466985.6,287313.29,939301.95,32251.29,256291.13,65185.21,461823.23,603305.01,202613.12,734859.04
3bbc6e9d-5c66-487c-ab08-b723cbe243dc,Hotel,Delinquent,CNY,960981085.6,185550789.7,334391.24,958766.69,519078.86,74978.0,999680.03,715991.69,569268.81,894273.09,959811.56
28f1ab55-14c1-4d65-8cd0-40e1abc28109,Industrial,Default,CNY,195919548.0,376492736.6,480261.59,668770.07,682843.31,755551.73,567025.45,514890.05,509021.53,264932.92,428980.54
4853fb2a-bf5a-4233-8e4f-01bd362848e9,Industrial,Charged-Off,CNY,481687466.5,830389520.0,508048.05,308005.75,493768.02,797617.95,559899.12,259830.98,906235.59,704749.66,566792.93
feb17da7-e74f-4640-bbd1-d661dfd23051,Hotel,Delinquent,EUR,838670367.3,10101247.8,966285.23,140825.52,419373.09,71508.71,137024.35,310627.13,892369.42,232939.85,714267.19
f7190eb3-b7ca-457d-8cae-2125a12e8f19,Retail,Charged-Off,USD,206272863.3,553808189.8,757065.2,621719.09,841303.27,213802.7,737917.72,63805.72,348866.38,67447.55,108870.61
f172e923-8382-4fbb-9fbf-670d989c38da,Hotel,Charged-Off,CNY,803385120.3,325756756.0,479189.31,588909.65,976393.23,223592.22,401240.26,846619.24,347639.3,800942.56,761288.6
0a1a3925-362a-4a2d-96d7-d4fa6b77889b,Self-Storage,Charged-Off,GBP,73188295.87,556458059.7,143873.74,669896.7,256835.33,261714.02,888776.4,410259.88,686012.46,567205.07,12339.51
43b0decc-721b-49d0-a7b0-74a29167b6f3,Office,Default,GBP,894845919.8,600446113.7,305714.02,563551.98,455461.43,349107.41,553039.02,716925.9,204395.5,551607.85,633745.07
bf25fc62-e313-4a07-aca3-6bc91707b2a4,Self-Storage,Current,CNY,344258969.4,817729366.4,451712.8,246824.24,27526.08,123240.79,29716.28,293553.79,516683.9,145182.38,416537.04
e1e804bd-69ca-4df7-a333-7909be890cc0,Land,Default,EUR,844178013.1,516999677.5,759472.69,496892.62,133976.64,653799.31,960778.99,13311.36,338125.17,821508.14,262038.33
c5d081f7-52eb-4bb0-b41d-a32eccc5e258,Land,Current,GBP,264574754.5,23396906.21,308465.04,288033.45,878785.35,851289.36,813789.65,359748.92,260879.38,653765.91,319811.83
18d53030-8710-4758-b011-ba704df6b71f,Retail,Delinquent,JPY,794595754.2,350500380.9,81111.67,578480.72,168327.14,26932.19,48950.38,399172.12,359610.82,860024.53,406440.58
8f37e067-ad3e-4004-a2de-c2850bbf1b04,Industrial,Charged-Off,JPY,582279372.5,425980518.7,118767.55,667395.87,737549.27,311996.85,189140.17,67679.97,842264.63,450894.4,105536.65
b935a008-81b8-413a-aef6-59624cc5d3c1,Self-Storage,Default,CNY,465619835.2,452576268.1,274686.59,27921.32,617595.05,846750.22,650701.44,697402.22,707444.03,65449.1,722797.4
9bf3da61-bd1e-4853-87f2-2454b9e7a9a4,Office,Current,GBP,492790411.9,602902266.3,820370.95,166500.44,722681.9,892077.41,676075.42,943529.88,714869.48,729118.13,708043.5
e4102615-3658-4505-87b6-16ec0dedf425,Retail,Current,JPY,109039798.0,23043997.84,71287.43,161809.96,858171.55,525710.24,812588.83,271433.68,494454.68,319378.31,181074.32
ce99c287-b3c6-43ea-833e-8e7437fedf78,Hotel,Current,EUR,657062317.2,623196988.0,842594.84,755334.42,611937.33,376981.62,36016.75,807549.45,776171.1,872713.95,882038.97
daef397a-4fa2-42c0-a002-22e3849f45a4,Land,Current,GBP,836309851.0,983903246.9,280001.38,854595.71,118133.93,503178.28,92402.84,421155.18,924974.53,362974.72,554952.3
fd396e1d-3705-4c4d-a2d3-2228f679d6da,Retail,Charged-Off,JPY,962676541.1,798196032.5,898647.82,919016.79,598104.81,266584.38,604833.34,726487.9,372841.37,475062.77,727016.84
6c2463a5-f787-46e4-b572-221e12756051,Industrial,Charged-Off,JPY,312336746.1,385563539.1,878209.36,899713.14,544774.17,497467.69,638439.06,725281.98,614182.18,938648.66,854722.77
7a624696-0699-4326-ac6b-af7d9f6a31f4,Industrial,Delinquent,JPY,94018442.33,634943726.2,980241.89,269231.52,967407.67,689730.38,210471.51,270161.99,148706.56,590531.41,651906.95
ebace51f-d4c7-48b8-8fe8-d0de6b390d8b,Hotel,Charged-Off,EUR,135459095.6,584966107.4,505881.56,405236.57,416886.62,862564.57,409600.38,801509.35,329594.36,525451.26,422606.14
707dfe6f-dac6-4845-806a-855ee4cc915c,Multifamily,Default,GBP,514017337.0,609341248.1,394781.41,865050.93,414628.53,470152.94,439553.53,717182.34,659351.48,244427.82,154950.52
123c2c22-b759-4922-bed5-a93a6d5b2070,Retail,Current,USD,208641111.8,835652020.4,462832.62,36387.5,193355.39,850544.01,152764.36,478825.0,632877.83,103170.05,300084.38
33afb70c-09ca-4094-af1f-f9adfdf4dfaa,Healthcare,Default,CNY,163244612.2,638623154.5,379280.22,575583.17,165275.54,326968.1,469609.66,23065.43,707669.82,97527.47,180105.46
57adde3f-3a01-4a10-82a3-57c953093600,Industrial,Delinquent,CNY,73992934.4,568936471.3,254910.12,547456.34,684297.93,991272.95,113335.05,118367.51,518651.66,61251.61,628065.85
d920413f-f62a-4241-bcc6-167853318db7,Office,Current,CNY,329997024.5,979351334.6,948473.56,907562.1,790404.88,619665.28,142983.47,705382.34,171316.25,808474.34,733499.95
80a87a45-9f12-4273-aa0b-f81812962bb5,Land,Default,GBP,252101252.5,303844337.5,836909.82,946061.1,135426.82,749576.57,739025.75,540049.92,306654.13,246343.63,551722.81
173eeeb6-59b3-4aa3-908c-99657c727aee,Land,Charged-Off,CNY,223586315.8,826118415.5,622808.15,523235.51,963665.43,571541.22,501718.25,789835.23,738946.46,114281.65,253013.51
e9e27470-9ae5-4cbf-a767-050394e8f4b0,Self-Storage,Delinquent,USD,26637797.53,508219446.6,372301.83,697852.26,446207.09,731131.3,491288.84,990799.72,773836.64,951984.97,47999.61
0b9550ae-206f-4039-8e0c-126b3ef1554f,Office,Charged-Off,USD,960946001.0,336293420.9,593444.46,584188.81,943002.21,239456.14,314749.27,869053.87,578604.67,322608.68,555345.26
fac5ddc5-0b40-4e2a-9a0f-c28010861043,Office,Current,CNY,738720055.0,638899155.5,890745.62,504237.86,3587.66,737584.06,814030.6,342210.07,934350.72,927444.92,981430.24
16cfbf85-3d4e-451d-b1d0-356abf1f9dd7,Industrial,Current,GBP,498884077.9,262556504.2,598715.28,236187.1,681642.19,770678.15,249889.86,792082.79,644215.03,724529.45,83708.16
3a55ce52-c4b1-490c-a028-df759344a754,Land,Charged-Off,JPY,650542991.4,414032042.7,805466.58,169869.2,733031.82,278185.46,886390.69,64484.38,855943.15,240008.04,444161.69
4ac390cb-8443-43a2-bb9a-88a7cf4dcf5b,Healthcare,Default,EUR,705750192.3,525751319.0,403103.56,497381.45,702527.41,63730.87,443884.69,319975.43,719683.71,589245.21,569082.13
af32413d-7776-4de7-bb36-a5e35fbfcff0,Land,Delinquent,USD,71844497.54,57947940.7,946665.52,118962.36,186029.33,321650.48,801216.37,671350.08,871451.65,45716.5,500780.45
195f2f90-15b3-4ccd-b1e0-bd5b80132074,Hotel,Default,GBP,457543225.4,255222122.4,99566.97,282446.06,423125.86,645734.04,733693.31,762637.15,563416.07,802120.38,324776.94
ee3cd9de-82d6-4f64-8add-1c2e667432fb,Multifamily,Delinquent,CNY,548407966.5,538845006.6,931350.65,388573.98,831145.89,232854.02,637725.97,286390.97,7748.72,484729.43,491890.01
6d4e3323-ccaa-4ed3-89cb-cf70022833a8,Healthcare,Delinquent,JPY,414206885.2,549624934.8,101847.81,842532.19,547776.79,171250.24,605646.0,778006.96,738353.35,776420.04,381431.47
0620bfdb-43a9-4675-bd9d-5b7acc84c596,Industrial,Delinquent,GBP,933661260.1,665089701.8,800475.92,618182.29,362973.24,176945.81,697232.85,947085.2,561138.82,660399.51,52818.81
8e5d0785-019a-4268-be13-e69de9d1df66,Land,Default,EUR,484895373.3,116573867.8,398903.5,548087.0,962340.84,694391.98,555615.62,11286.31,353744.27,346920.31,273556.98
c52ec736-2a73-4e32-a617-55f42ba3c162,Office,Current,EUR,998830361.8,610245368.2,472032.73,679615.79,554085.08,879567.59,343274.37,176571.78,494811.02,901565.15,365060.0
e7200d12-4f89-4f3b-b566-a8525fdde54c,Office,Delinquent,JPY,340900474.5,7398712.58,781404.69,687953.66,860439.27,981503.03,117855.47,454633.59,191230.56,455632.65,961045.65
2b37cf9f-d1b4-44d3-999e-3a3ec972edbb,Self-Storage,Charged-Off,EUR,610178346.0,361751216.5,757942.31,565262.68,177610.17,309630.84,484177.49,729598.11,147002.42,471474.88,254828.51
7a6b6642-f256-4e43-a194-fbc2161e508f,Industrial,Charged-Off,JPY,356103328.5,369532716.1,246512.15,248907.54,917814.82,764790.84,94627.99,879394.98,64724.65,505183.69,2421.43
00223548-2fd8-4fd8-9027-c9d69c8586e1,Retail,Default,GBP,843117166.2,379121083.6,434270.21,581106.63,540547.11,925398.6,136390.11,280719.34,986361.57,792687.32,499480.02
3fcc683e-1371-4f08-99cb-d0bef72a8b0a,Industrial,Charged-Off,USD,141874000.2,521055897.4,944113.96,969004.23,35110.09,672487.27,982005.64,753719.53,596450.87,238469.4,757710.12
d3983535-a869-4aed-8026-9f99747aa393,Healthcare,Charged-Off,EUR,812166361.0,259816809.3,945781.74,769211.24,943499.21,953417.71,74344.14,796954.45,79439.25,223464.19,397973.55
