Customer_ID,Loan_Type,Currency,Economic_Capital,Expected_Credit_Loss,Stress_Test_Scenario,Recovery_Percentage,Net_Loss_Given_Default
114b018e-c61b-492f-af53-a82d0db7f756,Syndicated Loan,USD,44751.49,98951.5,129422.27,200335.02,254260.5
144adc4c-2fbf-433a-81c8-d77b6e7bf4ab,Syndicated Loan,EUR,116195.82,447725.78,136244.56,21663.62,824313.22
9c0a1229-bb97-412a-a4f5-e0be56e3f3d8,Term Loan,EUR,902255.51,670230.72,805676.98,122637.56,906933.48
60623566-e251-401a-8b2e-3940aa4bdac9,Revolver,JPY,421354.52,862253.31,575754.8,102447.6,563235.36
4ca2f395-a0e3-45ee-9cda-b36a4360ac0d,Bridge Loan,GBP,240279.37,154413.43,949610.55,460949.3,540899.54
819fa5fd-3dc3-4f00-b463-bab0a511cf0d,Revolver,EUR,743111.91,119128.89,592693.39,666533.87,476597.75
06123e75-d6d3-4e05-ae45-23f2775d01cb,Syndicated Loan,USD,74265.22,158947.51,54090.06,939557.82,74370.45
ec714f58-94c0-4d52-b29d-8b500890d69b,Term Loan,JPY,560459.0,628462.99,550107.79,821997.83,332802.86
1eaedf95-9405-4c7b-be73-9517d1924acf,Term Loan,GBP,777222.85,887785.23,157330.81,757086.26,545685.11
c0cc1418-8e0b-4ef0-83cb-7bf9b5bd436b,Bridge Loan,JPY,699057.73,20989.38,775502.95,250663.27,382434.43
ee0f86d7-0ecf-44c5-bbe2-a6659dbf0d5a,Bridge Loan,EUR,983825.56,570844.22,515450.74,166322.0,84381.47
9900e26f-85f7-4438-862c-75bd33980d0e,Bridge Loan,EUR,386910.86,408334.04,359747.09,65744.39,967803.44
b2530854-8708-4e60-bd08-07a63ebc6ea3,Bridge Loan,EUR,661521.04,940486.07,632385.41,70301.09,272775.96
ea8dd692-2ee1-413c-81ae-3fefdcb671be,Revolver,GBP,505574.65,120395.53,218681.28,728989.2,10944.33
7335a2a5-eede-499d-b15e-d4098c97e514,Revolver,CNY,185325.85,285871.0,190567.36,456.72,964488.62
76e40a84-ef2a-46a5-bace-28154ed8fa03,Syndicated Loan,EUR,199926.8,800554.04,965573.87,354217.01,168250.26
da2bc428-4904-438c-9bdf-901f532cfe89,Revolver,EUR,208849.53,14941.87,962591.83,225936.65,795521.74
04cd19e8-a303-4231-8a4e-7fb5b09fdff6,Bridge Loan,JPY,632158.33,373619.5,892564.28,114118.03,827978.71
19b1d9f5-0a49-4829-aa8e-d741a539111b,Term Loan,EUR,823797.27,799201.44,480112.25,450734.35,301852.65
c2185e22-04e1-4119-9bac-b3d310b382b5,Term Loan,USD,236001.82,141670.45,912957.99,139517.25,277362.71
87b835af-ddcf-4da0-8ad9-c7e047523d6b,Revolver,USD,366751.94,335575.96,645228.03,707452.9,884665.88
f40311bf-0494-4454-9002-b8bc2fd20b43,Term Loan,USD,605899.98,328443.56,111109.51,177593.43,872956.93
f97eea2b-103b-4688-9f6b-4d89c9c8aa44,Term Loan,EUR,400117.3,291862.09,868905.32,996692.17,285507.59
a70dc549-d5c7-4783-9e67-0bf3dd18a404,Term Loan,CNY,174669.58,858217.12,718796.82,840334.11,962825.92
32e7e3d6-1979-476d-8e06-3fac0ec919a5,Bridge Loan,USD,852662.63,563240.86,426880.03,967400.36,495972.33
332ae533-9369-4865-b1c4-5aef33fe1ae5,Term Loan,GBP,849979.37,420870.63,849670.15,589637.55,155558.72
d20e5294-d3d3-4253-aeef-0deda5319bac,Bridge Loan,GBP,741471.25,889018.4,284399.27,693923.85,852430.77
54aea087-77fe-4510-8117-97bb957a931c,Bridge Loan,USD,582962.63,491091.91,576675.31,260788.77,859023.22
72f02882-0b45-49d5-a265-cf733423a671,Revolver,JPY,885875.14,414196.42,824480.39,886516.0,309237.18
1300a4d9-7eb4-42e4-b49d-17e7383a1959,Bridge Loan,JPY,973866.15,648385.32,322258.92,636656.2,931526.88
d151904e-ea45-47eb-a19d-4c70a432034b,Revolver,GBP,508354.06,751106.63,228945.82,681338.68,712210.84
3122b74f-0647-43eb-abc3-1387020eac5f,Syndicated Loan,GBP,49395.03,368370.75,804452.52,141615.96,920984.86
126359a9-da13-4bd0-9b14-c9763c8bc536,Bridge Loan,GBP,682303.75,745497.76,395616.21,984179.75,120961.53
d5fdcfe8-5ba2-46dc-8323-dbb8e9c8fcc1,Term Loan,EUR,954897.93,9956.27,245189.12,313947.28,521215.67
6f6163f1-ad9d-46bb-a584-1eeee7b21ba1,Revolver,USD,350388.65,388391.98,202342.72,402091.59,126530.33
157e57d4-699f-49d9-935b-f282a9aebea4,Bridge Loan,GBP,697033.45,63353.83,74625.67,95994.92,679910.69
a7cbb247-555a-4dbb-be7d-1112810da20a,Term Loan,USD,292416.64,930468.21,72862.74,193558.65,901499.21
15b72f26-5632-4ce7-b155-35a77e569e2e,Bridge Loan,CNY,214711.15,457053.34,816238.85,574209.87,61424.78
cf7838fa-af86-43a9-86ea-7f508a679778,Bridge Loan,GBP,713414.57,672002.93,884138.93,46018.37,751737.04
50b0d33b-1b2b-41ac-9077-b2a2aa2f0d54,Bridge Loan,EUR,886579.23,407377.6,620956.89,688749.94,759763.73
56b633bf-e806-429d-bff6-99cb8aeba0e7,Bridge Loan,CNY,695520.35,6575.11,534649.31,706935.52,528225.88
6cd776ad-9649-4756-a5e8-1849e040f06e,Bridge Loan,EUR,824321.52,477130.48,511214.76,968083.3,159467.69
f3bbabc8-76b9-44d2-90c7-01712fa6b223,Term Loan,JPY,173839.92,962867.6,407806.36,700654.14,29235.73
67ef66a1-e0c4-46d1-882c-da35f5edd714,Term Loan,JPY,144882.61,860656.72,692105.22,982516.7,85889.49
b778054f-6b76-4f08-9472-423ae2a7a292,Revolver,JPY,786530.38,964729.51,849958.68,204903.79,386486.18
f8e34ea1-f63a-4cf8-994a-40c2785c3779,Syndicated Loan,GBP,780358.26,619338.63,385126.29,436427.62,53076.4
30fc1b4c-8177-455e-bb99-4ac0561f494a,Syndicated Loan,CNY,414376.97,960686.72,206474.49,617110.32,149061.54
7cf241d3-49a5-4c4b-8988-9864b8f2d208,Term Loan,JPY,349318.23,175507.04,235215.51,634623.93,795552.29
7a4d75b1-a804-4208-a242-c31b7ee8e705,Revolver,CNY,982284.86,614119.82,802645.44,357146.33,228035.64
840df50a-a09b-4121-9556-be9003ecf604,Term Loan,EUR,474477.99,875802.21,394556.66,157296.79,864207.57
a31f3cf8-470c-49b7-b633-85ca21306002,Bridge Loan,JPY,206671.04,902751.13,815040.14,320240.96,631705.09
4d0dd5de-7406-4fc6-bb02-5752d40d48c3,Syndicated Loan,EUR,359655.83,566201.67,136407.91,530297.22,854683.42
2599d3e2-2080-4a76-bcec-26eb6a7b4113,Bridge Loan,EUR,616636.41,286089.51,136495.22,74142.79,424849.11
a48f8df8-f1ec-4db6-be1b-c70a12c067ff,Term Loan,JPY,906087.2,991973.47,592798.16,107068.88,509028.67
fe03da2c-f6f0-4a15-8776-2c78fa7af950,Term Loan,GBP,578561.66,618615.14,778089.75,135183.72,360546.22
2f78ca44-0bed-4f0f-b67f-2362bf8912c7,Bridge Loan,JPY,585864.64,194654.11,681050.98,331983.92,18992.87
242f7f16-31dd-4776-9534-acdda1493738,Revolver,CNY,124570.61,286499.4,572564.13,862153.93,458622.3
6dcfdf2e-b9fa-42e1-8a60-00d932a54a96,Bridge Loan,JPY,402958.96,430158.07,110056.64,671184.92,22305.02
9bf21a6a-e95f-4a84-9f4f-f0e7d18ad9d8,Term Loan,EUR,480630.03,507451.66,906713.94,908745.6,925574.11
1c423173-fc5c-434d-9b70-13f737080dee,Term Loan,CNY,239203.33,288421.51,142372.61,344099.39,683074.94
fb2fe292-3957-4b8f-bebf-0a8620bc9a58,Syndicated Loan,JPY,327213.46,795467.08,120071.93,598044.41,215475.85
8cefdb56-0ba1-4720-8f2e-b2f4564d8c03,Term Loan,GBP,936976.05,324014.88,209636.15,478396.75,917684.25
bb2ee619-03f5-4148-a842-35c22f2ad73f,Term Loan,CNY,476171.11,414471.87,856152.61,632461.3,744277.51
712a8422-94ae-413c-9b90-35fa55871816,Revolver,CNY,206280.26,154391.6,421746.07,255812.32,731865.34
435279b0-0a8b-4e56-9c3d-ae5a526d59c0,Revolver,JPY,129128.98,56398.91,618178.42,78225.16,205733.66
dc6260a8-2d2f-4dcf-8076-10300ed9eb86,Syndicated Loan,JPY,323384.13,167982.16,191378.53,50595.6,202196.25
ecdc7c37-d145-4840-abee-c404234e86fc,Revolver,JPY,981610.05,435057.77,403247.45,345764.95,97289.57
ca432402-ccff-41c4-ad0e-51e37d222860,Bridge Loan,GBP,850812.09,614284.2,814966.53,536872.86,723163.82
5b68cb57-64a9-4f96-928f-544ebd711490,Term Loan,JPY,578602.4,136645.97,23707.23,849667.28,380488.98
4eb812a5-c87f-4ce7-aeef-a954944f672d,Term Loan,USD,139185.1,225186.53,801968.26,413689.04,330374.13
eddec307-d7f3-4a71-b31e-e247bef3f74a,Bridge Loan,CNY,43495.91,300323.25,552692.97,132016.81,519545.4
403ce179-acc7-4185-9f1c-38cf6aaf2386,Syndicated Loan,JPY,980111.24,922152.07,739115.22,68614.17,408238.57
8142a669-01ed-48ad-869e-cd95a7b310cf,Bridge Loan,CNY,14042.99,801944.88,110776.77,933391.46,394124.01
c31636b8-c1d5-4f7a-a24b-7ac104909a78,Revolver,EUR,587099.97,287181.3,94011.7,6856.35,713396.7
7b93528a-b7a5-4249-ac13-3a935a4d1f7d,Syndicated Loan,USD,261738.09,127727.05,91203.49,162521.39,820137.61
04b59ec7-cb72-4306-a498-f01a5f759d3f,Bridge Loan,CNY,254738.59,998584.37,848639.32,967521.49,484880.38
a3a41785-35ac-44eb-a9e2-9139d6a3f427,Revolver,JPY,77422.32,137414.9,199609.28,544214.7,517758.54
424f752a-a8b6-44f2-a61c-36cce171139a,Bridge Loan,GBP,989306.18,969567.27,288495.84,594148.11,742589.6
2f0630cd-cbf9-4326-9e71-39b42d8007a2,Term Loan,USD,320178.93,423205.37,978049.77,816764.71,763636.38
4a101489-22c0-4a9c-975e-d5f49e259314,Term Loan,CNY,106575.55,107592.01,360861.57,5114.88,277627.18
823f806a-e124-4f7f-ab99-2e4f7ef5d699,Bridge Loan,CNY,154826.23,911929.66,576794.76,561656.22,841509.6
fa97163c-6356-4e45-94d1-8dc3f650ab00,Revolver,CNY,831232.69,380124.9,243457.69,860369.73,132803.83
a8b5e7dc-bbd5-4d25-9ad1-18a2fcfcd0b9,Revolver,CNY,140871.07,131452.43,400281.56,974255.85,439263.16
906dd71b-9f3e-47b1-bd6a-9b9c458e77d6,Term Loan,USD,887042.64,932648.92,115565.19,509373.6,959368.79
20d2b4d4-0d86-4c3a-9735-a13b9fec4298,Syndicated Loan,GBP,472611.67,913819.46,83746.64,895829.37,470073.01
28ac1c84-9736-432f-8742-23a19d65fddc,Revolver,CNY,307716.38,114708.37,210737.42,590684.44,281535.5
fbd2df0f-d4f4-44fe-bc1b-27f2d727ea78,Bridge Loan,JPY,791389.87,728075.44,780014.82,510987.57,47241.75
818aff15-7a46-48b6-85a1-2f82af5d700e,Bridge Loan,USD,200399.62,700941.84,320169.93,729548.66,242255.58
971bb5f4-1467-4611-a24b-7347f826d05a,Revolver,GBP,492913.64,927495.56,321476.19,921127.41,519347.08
9e493443-a1e9-4770-9743-638c5214b1a1,Term Loan,USD,641285.45,353998.14,884912.53,85256.25,234536.94
d540308b-8dfe-4273-bfb5-d898b818a719,Bridge Loan,USD,248771.14,836854.19,151795.67,351079.26,881715.99
dcc427a8-3e6e-4fcb-93cc-f05764a972a8,Syndicated Loan,CNY,341127.92,609086.5,686136.8,209074.83,920512.78
46125aa7-ed41-4e11-a3a9-3234685e6a2f,Syndicated Loan,USD,155130.23,771272.46,91386.23,189421.44,940339.38
870fd0dd-00e0-424a-b25f-dd7c87d12942,Syndicated Loan,GBP,766623.54,596420.82,696323.86,923176.37,30410.59
ca17b6f3-f5b9-4c8d-a007-a60c49ba03bb,Revolver,EUR,714177.56,252828.45,617134.36,116513.11,458938.6
fb01bef1-923c-4b35-a850-83060a1d12dd,Bridge Loan,CNY,941318.83,369311.44,578734.5,902640.34,879320.44
10e37865-baba-4b39-beb7-554edce2c816,Syndicated Loan,USD,843206.47,238137.95,539389.33,355394.22,658616.33
77ba28b7-eb1f-4b29-ad7d-5b44888fb744,Revolver,GBP,452363.97,508732.26,536539.79,614214.32,301503.78
9e4e96f7-7e60-427a-8bdc-9dfa30bfd8d8,Revolver,JPY,515737.25,713826.94,936547.54,702973.05,70909.0
5309b8b8-0e9c-4f58-8285-9815316592a5,Term Loan,CNY,888046.02,639996.71,132903.22,955875.28,665846.2
8913f4a5-7dfa-45e6-8ad5-93c17f900d65,Syndicated Loan,GBP,230470.46,281477.75,54861.78,333323.79,771671.65
645aefb2-5612-47ee-a0b1-54e9692ac20f,Bridge Loan,USD,968572.81,789521.85,248664.55,445895.63,539088.91
b9ecb434-1fe3-41b3-83be-3ece5e041513,Bridge Loan,CNY,218085.21,789552.05,117985.34,573051.57,49794.75
1caffd2f-0c64-41d9-b80e-206c8f843709,Bridge Loan,JPY,646435.11,811511.14,142545.23,264584.05,521832.72
c76da653-3a0b-477b-9234-6d8cd2c9d0a5,Bridge Loan,EUR,550933.04,446401.17,250567.0,434761.78,35604.15
af928e2a-9d59-4986-afc6-185586f59ffe,Bridge Loan,USD,39732.9,729693.22,560057.45,700673.33,253172.54
60a2dcaf-643a-4b48-86d7-4279f47b0043,Revolver,GBP,337457.55,985533.58,973986.17,500972.88,286054.34
3b494f02-c911-46bd-8ba4-bd4dd399b8be,Term Loan,USD,113203.98,524077.48,613200.21,222718.7,14000.93
aaeb1bd7-00db-40f8-980c-efc82a657805,Syndicated Loan,USD,147679.56,786081.55,180228.28,303092.13,352424.55
cdf9b11a-7f90-4316-a415-915ce2e3c43d,Term Loan,JPY,420455.95,88673.78,12887.87,319204.08,706042.31
ce7c440b-c147-4778-b81c-412e99647d8b,Revolver,EUR,953563.92,451738.97,255448.6,575940.81,281062.46
ea6d62da-2f71-4617-a003-cc7007571774,Revolver,JPY,961897.22,177600.24,502255.45,678663.58,851340.55
f718b517-2df6-483f-a547-5b5ae60d4524,Revolver,GBP,607106.22,30132.92,598300.74,740427.02,770640.74
1e73d101-d2ef-49f9-b7ab-3e4a6de610b4,Term Loan,EUR,328441.8,626605.15,992581.76,154479.63,360622.24
2a91cdb8-3629-411a-aab8-bbbb80f70377,Term Loan,USD,976201.05,415702.01,25471.73,533243.22,428838.93
c4e02d7d-9f77-4708-bda0-6ffff7083fc1,Revolver,EUR,863701.25,56206.62,959227.83,362373.38,298526.21
352aee1f-3c18-4b10-9543-9ea97dada600,Revolver,CNY,60951.7,133405.74,948737.58,225002.04,299636.6
3a532aee-f94b-433d-89fe-9dc618fb0b66,Term Loan,EUR,668921.06,779990.71,717425.89,363959.39,191458.94
dc167648-bb91-4dc9-82ef-749f87006cba,Syndicated Loan,CNY,230980.08,523784.62,679974.09,477539.83,284430.44
8c03eae9-2d1b-4657-bce5-607c73dac7cd,Bridge Loan,CNY,12942.6,102889.38,142132.13,197199.95,130947.99
9985cbe0-99f6-41bd-86bc-80ed9ac1d267,Syndicated Loan,USD,289041.83,417373.62,21725.03,242467.25,782463.49
5c71afc2-7be3-4be3-87a8-cba932d48262,Term Loan,EUR,462157.23,304937.46,981501.54,473424.99,580966.53
d28bc375-1aaf-4835-9a10-a402b73de61f,Syndicated Loan,JPY,913184.46,155124.79,668644.85,404607.64,506812.69
6f1c8763-ad26-4e2f-a62d-b9c184317fe0,Syndicated Loan,GBP,464151.74,424288.22,531105.14,359642.82,500297.33
3a626bde-6326-4304-a5e3-1649411c14bc,Revolver,EUR,575153.2,229513.51,37836.78,882942.83,60513.84
f30663fe-37ea-4ee1-9f31-528222c9d76f,Term Loan,GBP,685995.34,819443.36,534154.03,47699.84,516968.78
59b299e9-e3e1-494d-b96e-1d60f7533cbd,Revolver,EUR,696195.04,677295.9,294350.37,588889.88,626060.17
efb5bc58-5934-413a-89dd-a4053c1a9a0b,Term Loan,USD,277718.6,480913.79,902704.87,849859.59,254467.38
fb23ed1e-6e0c-4a1a-ac33-f6e4626917cf,Term Loan,JPY,85734.43,141891.66,456076.92,669277.25,924772.6
925ddacb-f06a-4d07-a2b6-976264a50f31,Bridge Loan,EUR,856501.25,657420.7,492478.14,105780.84,575706.97
77c1b43c-66df-4486-9ad6-226c913f2be6,Term Loan,CNY,398709.84,963012.27,309664.94,344356.33,456709.53
5521c5a6-69a5-4c14-8176-1978b936bbae,Term Loan,CNY,437580.18,251763.44,820080.55,416442.36,140283.99
7d21487a-1a3d-41ae-8899-153028688bed,Bridge Loan,USD,226561.64,737948.8,624252.81,681429.56,538473.44
bcc1eb7c-83e6-4471-bf11-286aa9a2c55e,Term Loan,GBP,767933.97,728911.57,852030.11,303062.86,134875.24
98ff405a-8f82-4a48-ab23-e91d71bde7ff,Term Loan,EUR,220089.1,631994.4,489753.16,241870.85,566887.26
ea277526-a9e4-4dc7-a322-aa76b0d2e8bb,Term Loan,USD,795103.49,623784.46,477960.58,764529.22,664998.07
afc1420a-db02-4731-835e-5d23131fa13b,Syndicated Loan,JPY,107412.69,217581.46,573960.02,491325.95,729604.81
bf10206e-efb7-4e50-8c6b-3ea76112eed4,Syndicated Loan,JPY,351523.41,451842.42,711237.72,919991.85,566962.23
a97ef7dd-c968-460f-8078-3ee6794d5ca6,Syndicated Loan,CNY,397327.85,506000.34,161473.55,134908.18,393894.45
a085cf10-7366-42cd-ba32-2f91ed2664a8,Syndicated Loan,USD,977965.63,74320.5,837923.81,731985.94,683113.4
ec80e053-0a91-4549-aa9b-13bed952b170,Bridge Loan,JPY,36727.74,161684.14,533117.83,435444.41,611345.07
e9992c15-8258-439b-9baf-ce63ac123e84,Term Loan,USD,248476.4,288646.29,342083.32,74634.69,654443.31
c376f6df-5090-408a-9cb5-026d78959c8a,Bridge Loan,GBP,124852.49,503751.16,394243.79,987401.07,572923.21
c9068fcf-c966-4959-9e67-77229d71c9a4,Syndicated Loan,CNY,569561.37,430692.94,911551.62,359451.52,369656.84
58b9528d-bae6-4cb8-a60c-e67e78db0f8b,Revolver,JPY,471032.36,877668.88,997644.5,269621.43,876240.36
af213d5a-cacb-44c2-868d-67e7ee386cc4,Bridge Loan,CNY,497938.94,160838.05,222855.52,149126.3,678420.53
1ec08bdf-7dcd-491b-ac71-5341d0249a50,Term Loan,GBP,141216.98,243530.6,723878.83,77033.13,860790.44
38be2240-65c5-4ff0-a472-06a35f266742,Bridge Loan,JPY,691145.49,311178.41,529999.97,216192.84,450942.9
f6ddffe2-d297-4b9f-806a-45c9d593e577,Syndicated Loan,GBP,516394.12,769200.49,282141.16,730151.93,708063.03
e47a0b53-371c-4e59-951c-9b3751bc6c63,Bridge Loan,USD,677255.81,660267.72,509215.5,39795.38,37765.59
706e7cc3-e040-4460-a6f8-3708d216f954,Bridge Loan,EUR,783967.08,916137.44,150237.35,909141.96,319488.7
b15b78fe-9a79-4ec7-9ae1-f6f1aff1a309,Bridge Loan,CNY,412948.93,86613.83,32760.42,215014.66,507400.57
c60b4f46-7638-4918-8ae7-67c5da959a4e,Term Loan,JPY,795670.18,785759.21,280585.64,512477.79,104791.92
7182669c-8624-46f4-b19e-f0c1f942e465,Bridge Loan,CNY,801372.56,729372.92,224279.78,396309.67,334335.92
b0b6fe0a-b416-4244-a060-e5be8382ae63,Syndicated Loan,EUR,847450.79,837363.28,244616.16,813418.34,638677.71
8e5ebccf-8322-4525-9395-6dfbca40c52f,Bridge Loan,EUR,40866.7,380842.36,913749.77,49083.93,113357.81
0c3b6901-327a-4c77-8e93-3d9ee82be0ca,Bridge Loan,GBP,726700.88,165603.64,372743.14,690986.7,433551.54
ec67b470-14be-4bb3-a54d-f1200ae4a778,Term Loan,GBP,33751.19,968658.97,878133.66,588486.74,585219.26
cd3280e7-1657-4294-a16d-9ace9be565f9,Syndicated Loan,CNY,966285.6,486202.87,101960.1,267773.21,594074.74
34c8d56d-d0e8-4028-84c0-4a8d6a850352,Revolver,JPY,440437.18,721131.83,681216.7,807528.25,156952.26
5e0a3942-e46a-494e-a3a6-200640637550,Revolver,GBP,273864.91,131513.14,965997.09,167280.3,212236.92
2990d45e-4fb8-4ee8-bc7f-abaebef7f063,Term Loan,EUR,229197.15,536171.18,718153.62,713880.3,795863.68
affe9b01-4a47-4ed8-ab76-3ac1c21b9909,Bridge Loan,CNY,829809.26,422510.15,190804.94,978838.0,192490.11
41f01c5a-8827-4afb-a908-8f2e785feab5,Syndicated Loan,USD,306683.61,521370.37,650914.79,379826.23,506645.18
0b735463-876f-4614-ab38-bdad433385fa,Syndicated Loan,EUR,977712.95,485039.57,169239.37,50038.73,571594.41
3eebc4b6-177d-40d9-b98e-15a44d50c36b,Bridge Loan,JPY,333522.19,482608.2,382555.47,768343.7,345397.95
b07f47c7-8c4f-496b-af36-e83af7f17ea0,Syndicated Loan,CNY,266478.3,823924.97,226521.33,410692.91,646014.35
9d902b27-7eb9-4199-a0b1-58b43ce7450a,Bridge Loan,JPY,501710.92,143913.81,159578.23,767237.49,967732.09
f4431fd7-f1b9-4334-9172-49f624b96622,Term Loan,CNY,314659.37,444714.98,397955.61,86661.71,358865.44
3f4d9f7d-6159-4a5f-8c4f-e2daceb96316,Bridge Loan,EUR,778538.15,586532.86,489984.31,155871.02,728066.03
1bd494af-c255-4257-9546-4d7360f23767,Bridge Loan,USD,932706.16,661953.77,604605.49,26976.92,890241.18
48f0c998-c1b2-49da-be9d-c37b7139c1dd,Term Loan,JPY,343833.36,601981.7,499440.85,100814.52,884067.91
51814006-8c21-4718-bf99-b25fe72899e6,Revolver,USD,357116.68,394001.18,663578.21,130649.96,124999.48
df2169d9-89c5-485d-947a-df0dde3d78b2,Syndicated Loan,GBP,137566.42,502033.42,892161.76,691585.31,485922.27
1cbdc901-0ce3-4596-b193-532c1d4ef3a6,Bridge Loan,JPY,483604.6,193239.28,710801.6,737553.69,359035.72
e14039dc-d948-4708-8fa5-e3cf1a8a43ec,Revolver,JPY,215320.29,683379.28,296478.67,901559.92,995086.39
b796fe85-4365-4443-bd5a-481d9d2f95e1,Syndicated Loan,CNY,133761.97,657322.86,899911.83,922953.05,21309.48
c7fcf558-ab29-46bd-be46-e7aac645884f,Bridge Loan,JPY,885421.73,162023.33,799590.76,573809.7,180617.42
d7a1bb3f-4af2-4491-b328-38f5c7b9b341,Revolver,JPY,172578.35,469477.94,74643.0,485615.32,791531.43
8a375ac5-7745-4e18-b587-ff8a54d6e687,Term Loan,CNY,536556.77,895868.66,289139.83,806639.95,574285.61
4384ff9a-686e-4ba4-96d3-604dcd4827eb,Term Loan,EUR,183565.95,832522.36,738033.63,501807.22,505202.49
3f70603e-25a6-490e-a764-76885329fb60,Term Loan,JPY,272125.41,779750.54,246140.25,704725.79,708028.57
3a2b996e-4f61-4c77-9b87-0504153f580a,Bridge Loan,USD,601228.67,804805.53,2087.36,753051.08,178503.89
2fc2ae2b-731e-4ca0-9a4b-4abbde66cdfe,Syndicated Loan,USD,526433.94,897958.37,557758.57,242799.3,342146.55
b44fbcbb-b976-4d9e-8e80-77301c0f5876,Term Loan,JPY,524306.79,442590.74,26003.32,501492.49,371092.52
98bb872b-38bd-4dfb-8981-aa44fdcf92f5,Revolver,USD,572893.12,823604.87,955731.68,428036.22,519298.86
36560dc9-7e1d-4201-bcba-3c26d7077e64,Bridge Loan,CNY,87768.22,465398.92,123371.68,447871.11,160095.74
76ab6948-2e0d-4168-a0ad-71b0a6cc72c4,Term Loan,JPY,680892.39,331126.73,498027.36,160357.76,975704.65
76aeb71d-2a33-4661-b27b-49d5e895f1fb,Syndicated Loan,CNY,494501.55,834069.07,461298.79,296890.06,831397.57
bd92c542-f9e9-4070-8502-bcba80222f5f,Term Loan,EUR,588812.73,520267.44,73787.03,975630.61,863679.35
c7f62828-b85f-4b87-b0cd-bc4606fbb0ef,Revolver,USD,205988.28,52659.92,21209.18,908296.54,477190.96
1d837f1e-0cf5-41ae-8025-f142cda608bc,Bridge Loan,USD,281389.27,215204.43,225391.87,591409.56,399344.11
dc4c349c-2e9c-4709-8d86-2397ed6c30ea,Revolver,GBP,219734.51,839147.29,719862.5,209663.79,402612.79
115d8266-757e-4b91-b080-4e407b1ba1f1,Term Loan,GBP,270605.0,397268.67,517601.67,100948.87,891521.64
66375c6f-81c6-4ec5-86d4-fa71b2656e0d,Revolver,JPY,482655.85,991671.58,593016.05,17453.86,540577.95
93bc517f-19e8-45e8-b95e-6c914fdd22db,Term Loan,GBP,613154.08,787333.16,627779.17,816263.72,300799.8
336cb8ce-b520-4192-91c5-685983dde6a1,Term Loan,GBP,932134.93,703914.09,519234.51,50889.61,302565.54
d83ea747-54e5-4aff-ab54-d0e41f236dfd,Term Loan,EUR,895737.9,703731.07,785403.67,157786.15,823328.62
27476c48-2c79-438d-91b0-482e455b30aa,Bridge Loan,USD,316722.71,668860.67,51043.94,568944.14,587221.42
9356a7c2-f912-4f91-9800-382fdcaca5f8,Term Loan,JPY,947845.68,921488.49,225409.54,16694.65,558794.94
619d7838-3cef-486d-98ce-1bd2079befaa,Term Loan,JPY,356582.44,845968.03,269479.39,851432.89,336331.66
7ef70733-e8d6-40b5-b868-9aa8e5c329b6,Term Loan,GBP,528516.35,688986.73,174173.45,346349.81,98612.45
c00c039e-2319-4686-9d53-b817690cfcb7,Syndicated Loan,GBP,491782.4,801746.76,578778.57,653145.61,854044.91
f0a2135c-2770-466f-a60f-ff0d5cdd408e,Revolver,JPY,863958.94,585285.2,950830.91,999544.11,855250.91
50617f01-67b1-44c7-9c71-a88d594e69b6,Revolver,USD,781983.5,413801.85,234098.56,305581.91,882917.35
e38b00aa-abdb-4891-a314-487e93a73d35,Bridge Loan,USD,146266.29,318400.79,449091.74,195563.81,194386.41
b715136b-0385-4e89-9227-f8332b11deee,Syndicated Loan,CNY,620864.86,390457.5,624431.02,374902.85,768823.09
3a46b90c-d74c-4382-90c0-1b59e1f5affc,Revolver,JPY,520300.83,888717.33,498057.66,528153.07,589883.71
69990c1a-05ad-40d6-a0e2-4219f6393ce5,Bridge Loan,USD,898488.01,997530.52,305997.89,355527.59,574762.27
39ff714c-171f-4cda-88fc-c6c983e9ce58,Revolver,JPY,420936.08,160597.66,334626.42,314830.17,546224.75
8a8d63a0-a782-4b2e-9e8d-036cc03a9960,Revolver,USD,947793.01,328490.61,382423.92,333955.01,184064.1
4c638e77-bf63-4259-8faa-e240ef5333c3,Syndicated Loan,EUR,219364.36,228057.62,163370.46,352375.23,539955.38
c276beb5-d38a-4d7a-888e-ce5d73aac3ef,Term Loan,CNY,437636.92,964389.06,706274.93,669314.03,401023.3
a9a26a4c-28fc-4d2e-8347-8fd0818fe8a8,Bridge Loan,EUR,579782.06,621213.18,223417.1,5136.96,703625.67
08227ad2-3543-4671-86c1-3e444ca860b6,Term Loan,JPY,297295.91,318256.54,803399.88,656902.28,968171.07
4423318a-79de-4b69-82b3-10dac7dc5995,Term Loan,USD,95405.3,133482.67,330674.64,716041.81,341806.53
5934852d-46c2-4846-b249-abc34148b486,Term Loan,USD,455641.17,925727.17,867743.3,390834.69,969571.2
0d9f142b-1e4a-4aaf-b17f-e7cecb4e530e,Revolver,USD,130444.47,335438.14,941379.95,625100.32,958232.09
f88d9396-e1c9-43fa-84ce-9c6cf38640a3,Term Loan,GBP,806879.62,12483.11,747594.78,684199.81,780921.91
2a2c1048-4991-4d98-aec3-66d89ca5324f,Syndicated Loan,USD,345565.38,455591.73,516857.42,656271.29,257330.15
1e34c26d-d446-40f0-a935-1ad8fff16e47,Syndicated Loan,CNY,367289.99,97992.89,439992.16,233647.99,611688.09
