Report Date,Bank ID,Total Assets,Total Liabilities,Equity,Net Income,Loan Type,Loan Amount,Interest Rate
2091-06-18,2155.0,76220415.34284641,844221454.2863984,716717557.5385116,4517516.939626843,Retail,777912.8141238904,6.341340754356669
2091-06-19,1996.0,3566604665.9482,243329653.1088143,298350894.7659963,7011911.487896201,Retail,6055388.321950728,7.071245070680811
2091-06-20,6209.0,806771073.4370036,543828312.3357685,473288919.5668974,4620662.209901112,Mortgage,4399297.774317008,2.828306036862029
2091-06-21,3545.0,303216558.41234535,612653299.0970215,471428157.29770446,7163460.639932356,Mortgage,38890.86881269133,7.596138092168025
2091-06-22,4700.0,843572624.6708496,16066167824.55211,945816163.0523776,4608522.767000281,Wholesale,8942162.669592071,5.281518197914308
2091-06-23,7765.0,783049407.8647131,397090229.68160003,647410906.8695343,7446255.653611889,Mortgage,592299.8783626392,1.9434636412767863
2091-06-24,5984.0,581088477.0755311,501905499.4553086,342916196.68225497,2673512.5771305794,Retail,4361068.255065154,7.588984686192107
2091-06-25,1353.0,252896429.9270261,302386670.69732785,512769325.8439735,4221995.13726064,,8709747.707572477,9.688832702582221
2091-06-26,3318.0,861213141.5002173,466951164.9019785,,3564547.177690367,Wholesale,8148000.392368177,3.973188641960732
2091-06-27,9930.0,30938906.791756034,,722074103.9881591,500918.6874995548,Auto,3558184.1897631935,1.804984315850281
2091-06-28,3519.0,592920722.9784756,858839086.9342412,609728977.4288075,9242725.636803774,Mortgage,7226855.083739606,3.3359286345487535
2091-06-29,6427.0,782782102.5083175,66885904.70741242,541115527.8575613,1542440.027393795,Wholesale,7004887.49439573,3.2110469308610066
2091-06-30,5603.0,485917471.1809406,246841150.01098976,,-874992.7387910748,Mortgage,9332523.936687183,9.896399047721522
2091-07-01,9246.0,103753269.61658816,719384359.0859665,453801364.19388777,6536545.176643817,Mortgage,6056021.69371325,4.448354348365873
2091-07-02,3084.0,834147597.3871944,641907599.4301026,891037258.3422999,2593222.8527003536,Auto,3158555.7224569153,5.470116795058055
2091-07-03,1899.0,909178983.0433289,12784080927.911463,39594420.25212433,3018556.198541311,Mortgage,5713582.230668374,5.56436620758222
2099-12-31,9715.0,563746383.783138,505739205.3140577,304258705.85741735,9412054.930325542,Wholesale,510314.3613043014,5.953272572566178
2091-07-05,1462.0,787367498.4487025,928669354.032164,709316647.1767644,9773332.054498605,Wholesale,21896.789688305595,9.821692060496261
2091-07-06,2501.0,611104071.9836214,945049818.5362006,876292380.0692027,-313408.6744203252,Wholesale,509018.6345285907,1.3862459588304517
2091-07-07,1715.0,573709666.8355494,758154033.4598455,968390773.634567,-554626.8036233908,Auto,,6.762005922538687
2091-07-08,6330.0,131641226.71149197,322381848.9573154,951444841.2934389,7269769.614957054,Retail,1287223.5276567305,7.9711376723940095
,8174.0,437355820.4395687,42115004.75600794,376568093.15009826,9501160.513552124,Mortgage,5345987.5009770235,6.46309200723472
2091-07-10,4611.0,679114955.9530067,549780705.6344048,875873553.5480176,1109599.0042731198,Retail,8886801.750792254,4.749315602626204
2091-07-11,1211.0,,10049491.36923518,548843712.2438709,9450000.654605316,Auto,1018400.4988651699,5.920219128015471
2091-07-12,8356.0,618146779.1674498,809582623.929246,372027639.92832977,1254763.7071919348,Mortgage,1184998.9778806802,8.151184974985117
2091-07-13,1753.0,6264397121.403887,588456485.183649,,6801228.375422753,Retail,8809290.98662618,6.037628653616147
2091-07-14,4750.0,,619304715.1182102,608152359.8896354,-334563.30094635335,Wholesale,,4.445612761638214
2091-07-15,4222.0,828658139.5073899,,769528652.7014819,1919296.0449408693,Retail,8722452.609795978,4.532527731634443
2091-07-16,1435.0,30016138.832413096,586265754.3779339,252428332.48376057,3240084.7322145114,Auto,2085731.3300527665,2.616760933880464
2091-07-17,9970.0,852809613.0344177,180557510.85535657,396432231.3517417,5570510.45441103,Retail,2978316.352828468,6.000020049779614
2091-07-18,5929.0,107570619.03792234,403220863.841746,49646140.41797881,8976866.598446878,Auto,520853.68070584896,1.1798177925000217
2091-07-19,,322119283.148341,319851271.1779966,128017371.89616771,8191400.427519329,Mortgage,6470274.306791583,5.523927204086127
2091-07-20,5272.0,513931266.2183615,247046664.12810588,649852806.6961962,3453245.6329553286,Auto,9115292.863492474,3.598383181490253
2091-07-21,6813.0,650385105.6608324,447623838.87911403,222577366.4650975,4812517.105441868,Wholesale,4972821.672036878,5.038196522011432
2091-07-22,2724.0,953158856.5293771,762171838.5275985,416163035.2972103,64836621.36052774,Mortgage,6317521.979395338,5.556833737558281
2099-12-31,9377.0,307723332.8656254,233987965.01827127,412878830.4272209,-599424.2207435672,Mortgage,5125681.369313318,4.234447430621222
2091-07-24,2494.0,603843860.4197612,510968184.2530374,767887065.7654965,3966268.9541086303,Credit Card,3935440.061379503,8.391376164494243
2091-07-25,2979.0,459376771.85508096,357294518.80935675,567453341.6599281,6182336.713495964,Wholesale,3832273.1504527624,2.3690320533594322
2091-07-26,6428.0,,,677752478.0119128,9469294.279909447,Retail,6288763.079155255,9.089736672259342
2091-07-27,5053.0,600519000.5963945,567488248.6264081,122632201.97686024,7953159.668083956,Retail,4525192.766931202,9.975679714101044
2091-07-28,9437.0,922859749.4936339,650408789.1809211,,843365.1434657518,Auto,5875819.980152519,9.726697529632697
2091-07-29,8160.0,4506003233.811451,982304044.9504454,618628431.2846774,6958964.494208241,Wholesale,8965579.999877173,8.771837427342023
2091-07-30,9575.0,578436242.091703,507482287.12638015,533546336.6554945,686557.2640800162,Auto,5598882.9158857865,7.98843013955391
2091-07-31,8209.0,246838496.97703332,103674539.7448435,102081680.73115318,3929729.294791121,Wholesale,5690990.016725044,8.695802581857006
2091-08-01,1284.0,265499425.9140069,45776684.68319735,771570452.0745285,6474723.683566534,Mortgage,1948355.7751280176,
,6083.0,436639817.7891988,872529430.1481974,545001999.0520988,3363227.306582219,Retail,8519668.725575935,7.308787818692334
2099-12-31,4994.0,891401091.5082049,352824560.0179309,542585139.2629412,6031668.983994045,Credit Card,4293169.91232252,4.739290000771318
2091-08-04,,579904236.5333779,724898163.4769608,849838129.1449308,9348058.847456302,Credit Card,906755.8349100149,7.080152104632329
2091-08-05,1900.0,495153119.3689999,840267751.5130204,243894902.6462097,4330368.978155689,Retail,1334428.6006373866,3.4153059626151374
2091-08-06,2459.0,543004973.4023677,594453016.7351735,507230454.4013481,7626253.662591165,Retail,1423780.3935783464,2.244192335524903
2091-08-07,3921.0,833948459.0554553,480504425.6250214,740437855.8794188,819243.9590077819,Auto,4229324.861370724,5.755980980188807
2091-08-08,3533.0,678216435.0344704,846791294.7486013,911671516.0054272,9556499.450522402,Wholesale,7406987.073710748,2.6481463776443195
2091-08-09,7579.0,927497568.571381,57665606.792296864,850301290.0881331,6226219.522326432,Auto,1777886.6226108754,9.220661362131978
2091-08-10,1805.0,582159142.290339,,773233416.032132,6697981.71588986,Retail,1891048.06988792,0.7324290980113382
2091-08-11,8595.0,196832574.44282436,,873893945.9011248,9765926.480727756,Wholesale,3762134.7121511735,5.2224669305264975
2091-08-12,3228.0,19707121.42350653,931174160.4828546,268495527.4590279,3270896.1983136376,Wholesale,2289907.504182157,1.514942084575293
2091-08-13,2921.0,317796792.9484416,90103202.55141686,446439465.19427186,3638648.0505634584,Wholesale,2478866.29639704,8.192339704925503
2091-08-14,5972.0,63673289.29759175,959591177.1687776,979891172.1806124,5240156.902990593,Auto,,3.951193395728994
2091-08-15,3387.0,407657965.97627205,731090213.8123935,16033753.63392162,3122374.8490980174,Auto,4119534.7862755996,0.6199728392113375
2091-08-16,2996.0,188702279.71051604,495044454.8757061,990056124.3242997,-235678.80707668874,Retail,8242401.620327057,9.736050182673946
2091-08-17,5825.0,405508350.217642,313291484.2285542,105799045.37858479,4809479.611054454,,1153044.849256448,7.218852409947524
2091-08-18,6282.0,399804069.05118966,537543509.8278036,910478010.6223477,-429086.5339842555,Auto,7568607.372885695,1.535598781189382
2091-08-19,3503.0,276992800.4388972,10931858593.50982,562516514.2993655,4460879.492824869,Wholesale,8419324.737282407,7.214102817749525
2091-08-20,1104.0,653166608.3484797,481821446.73844355,296925442.2804995,-84275.81246156746,Auto,2059533.2819944732,3.36959728921099
2091-08-21,7862.0,434000378.86031985,917581397.6773715,950180418.8522902,7902846.684360152,Retail,1617290.2206225165,4.120381005461963
2091-08-22,9630.0,893562850.3862312,140157401.0688555,603985163.2246461,2007350.5342059168,Auto,5669466.718475293,4.006808874878951
2091-08-23,2521.0,77004328.17326222,129271071.09787315,888460257.1465645,,Mortgage,4843530.834375992,1.7980804005888824
2091-08-24,2351.0,,,383356901.55544716,6165436.399503808,Auto,4711043.630976486,9.398272534344065
2091-08-25,3698.0,776173694.6714756,561161186.6230918,654594179.6571226,2477487.616638326,Auto,5019324.870298621,9.362176756705978
2091-08-26,4612.0,495040747.46678805,406681819.522528,353133622.42839944,4406014.739847016,Mortgage,7153436.908678601,6.824590002648233
2091-08-27,1508.0,966115191.3902223,820633106.3834448,991723353.6052982,8454303.08141636,Wholesale,3046511.946868073,3.5356455955060455
2091-08-28,6310.0,175648147.52486774,939126221.8951108,552483694.3991772,8780428.821395593,Mortgage,6488127.357030818,5.613009962702382
2091-08-29,7190.0,316708170.38258165,525189967.5975285,705739559.7750114,1680610.7740803226,Retail,5458637.697065269,8.882890978617839
2091-08-30,2274.0,117037904.08870058,569044886.0969416,307237333.2390368,4673780.784159745,Wholesale,5879409.567221738,0.8190050714081032
2091-08-31,3822.0,247482922.0917754,55944596.63125681,770303944.650523,5401055.022964501,Retail,3408753.34578043,3.54539506778816
2091-09-01,1063.0,672859719.6445577,498949312.85526925,432246916.3366289,8490569.897597972,Mortgage,4807815.266323428,0.8171294824737669
2091-09-02,4921.0,,20698413.780999027,901735645.4661204,264662.09718646645,Auto,2712767.146083972,7.73595763430292
2091-09-03,1859.0,162905162.48242703,406492733.26205164,546697970.188976,1467363.2324435967,Auto,4132813.5009862236,2.677231648312039
2091-09-04,2547.0,475220374.25474906,966400310.4973292,382950459.7167625,1188468.470243555,Wholesale,314518.58542654425,9.527800993958227
,3076.0,847554057.4062207,762797660.9368625,824559397.3338076,6856760.819269924,Retail,8229690.262117813,1.035397209240006
2091-09-06,1436.0,440386031.85104376,734677951.8227681,603189398.7601283,593494.7393125291,Retail,614751.1866641853,8.711918774549027
2091-09-07,7085.0,14201314.464465749,785076563.8781995,785360996.1590035,3719809.305131329,Auto,3990637.972106568,7.64598323789402
2091-09-08,4657.0,55866617.340390936,849830066.6534258,701619330.7506098,9190667.199154807,Auto,4006802.849953637,2.251919212373193
2091-09-09,1762.0,438682213.3105352,43661898.866799116,474413837.19862294,9837761.079034483,Retail,4030010.5576121286,8.210687463441435
2091-09-10,1735.0,593651880.5906993,879617123.3544489,657528577.4951475,4879682.715825602,Mortgage,3840153.741812813,6.9357772788870955
2091-09-11,8214.0,886646482.7185082,774840587.2053925,758249475.2888324,9855004.220543323,,4122711.5467377426,4.388573748217146
2091-09-12,8584.0,981979553.8028462,684231017.4969729,698137018.610807,,Auto,6640320.760245956,5.8122562074124655
2091-09-13,,980395733.6257361,6907566996.169502,322803171.6442011,,Mortgage,7877644.574228122,1.964240553058333
2091-09-14,7594.0,558336084.7573922,301240061.2246292,395536563.33330035,7414229.305890575,Auto,1000984.6076193387,5.363389153335058
2091-09-15,5728.0,36694694.46196533,192751097.27204862,951667008.502714,5118002.563467867,Mortgage,6118146.703538061,5.468682277469246
2091-09-16,4729.0,214268642.50110075,342267705.240986,310532775.9103321,3914777.636138225,Auto,7947372.472453502,2.8707311251198657
2091-09-17,8241.0,434897383.7201575,878402521.7035186,812528356.7837433,9539321.86927536,Credit Card,7002609.6091573285,5.524824190975301
2091-09-18,2076.0,879796284.4405279,57405226.192350864,186523349.8916222,2180430.19077551,Retail,2793456.6626184173,6.538666567730686
2091-09-19,2830.0,22537345.762886945,,,7762454.956001449,Auto,1319828.4686444455,9.58695598627775
2091-09-20,1673.0,509830095.6619697,86068339.0393623,338941654.9757438,355230.8394643895,Auto,169094.19809448151,3.1762145792770617
2091-09-21,1548.0,653812003.9019386,117697500.2798406,616065085.3072165,8570434.165942384,Retail,8358563.837434641,8.354200750286488
2091-09-22,1895.0,288941603.2600123,200540877.89347124,928447486.3618636,1918715.9319090885,Retail,3907167.46614223,5.451474781242631
2099-12-31,3569.0,316362692.55003124,674177637.0549229,,2191966.59869193,Retail,5611658.659828482,8.301529288261202
2091-09-24,1913.0,389038601.3022531,,150626779.9191207,4402255.1343179215,Mortgage,8172335.322097947,8.505504720216631
2091-09-25,2176.0,275319677.0586686,142634474.42505234,722840467.9453642,-323297.3842435556,Retail,3198034.754882873,2.958883479765336
2091-09-26,8273.0,437751236.20542145,234647121.82566905,20019666.328217752,-311830.0551419307,Mortgage,7855371.099564117,3.0414743494041767
2091-09-27,7696.0,158934855.794043,635023761.3762083,663929427.7091018,8805759.918645276,Mortgage,3678954.6689830003,1.8734718761711795
2091-09-28,5865.0,200132563.3496711,456711083.74155295,878592624.5863636,3888828.1772863846,Mortgage,7386918.547721002,7.01259678212865
2091-09-29,5306.0,266693135.49674904,633842338.9790188,365540812.47850823,-968427.7279480884,Credit Card,4357236.164383072,7.347679213408705
2091-09-30,4273.0,411903336.7916477,159152465.02724716,717888259.4663068,5062588.300250255,Mortgage,2989362.551828734,9.578417404679174
2091-10-01,7576.0,707630914.0766282,460142069.95064133,632497547.4433966,5124908.789756076,Wholesale,2904294.6716939867,4.233597632921104
2091-10-02,2522.0,506646045.0175372,341118102.26704973,93311196.23782279,6922720.7030628575,Auto,3839197.100956739,1.7672272948335228
2091-10-03,7425.0,531127131.28899217,437280661.6060895,310626167.8891782,9002767.41091301,Wholesale,5862323.646280306,4.6069933453429135
2091-10-04,8477.0,450496406.7558007,297062212.45364755,,7779362.667461868,Wholesale,8891558.416685093,5.636959671039858
2091-10-05,3802.0,585261856.3963004,144103288.73421645,29823572.871755954,7380522.155915979,Auto,9635140.747560868,9.29839039752333
2091-10-06,4122.0,230446679.57584038,667116263.5650593,549341806.4847802,1658673.0996655896,Mortgage,4470811.969451647,8.634729894807002
,3456.0,208308284.02749205,,545886116.9599788,2701738.431357821,,2112144.5688978415,1.2438335241425946
2091-10-08,2649.0,942022470.9264001,265121387.0200504,781631935.1057628,8158787.005892795,Wholesale,6410141.899567988,1.0020154102384353
2091-10-09,3320.0,450958994.88621974,9818971316.330061,977033204.4816052,-304904.0125878758,Auto,8592401.304943195,1.4870911285983535
2091-10-10,2143.0,,961732371.7955066,50295325.18424237,238445.2173171041,Wholesale,731622.6239984193,9.247677325761304
2091-10-11,9237.0,916914920.6101062,537591508.374265,93068193.33468945,3360567.605455566,Auto,3751426.759902154,5.709195602721911
2091-10-12,4314.0,615268521.2963979,314680468.5938134,308363057.6811123,39261824.82999251,Retail,8967245.918838574,1.3598407250729738
2091-10-13,5406.0,299494475.4233528,309249331.672341,574996561.9267356,4583046.505908599,Wholesale,6035205.319614472,6.747190589287481
2091-10-14,,680123408.0957601,831417233.6107812,20129136.328200225,8537715.350907711,Auto,7595189.732877571,1.5276318762482566
2091-10-15,8591.0,431482979.5446463,488982308.19947803,291891520.2073498,4902127.315788489,Wholesale,8758540.52216065,3.102860015184578
2091-10-16,4119.0,973095033.1016996,264009280.28240585,120851771.81428628,-126698.9872202857,Mortgage,1254824.295990445,6.56287712953849
2091-10-17,2400.0,811478319.1014237,631255946.3341582,627641720.3281252,1488159.9654159653,Auto,3603694.2843726226,4.25187398013881
2091-10-18,9199.0,,864889433.4356728,713482176.2242768,7801411.010115584,,8390194.979843294,2.495928504342537
2091-10-19,4597.0,4123702257.8216114,12371496971.961803,22960607.26926947,9363422.256026959,Mortgage,7569063.313718296,6.719898086999482
2091-10-20,6489.0,9407127.501462694,87258986.07886352,935443582.5973711,3411627.7961845063,Mortgage,4396413.433828385,8.664920303875272
2091-10-21,4511.0,831988901.2796497,342317580.54585564,737037119.2722598,,Wholesale,9117701.2895286,3.0602085664434893
2091-10-22,4828.0,26346521.592813235,,,,Mortgage,394430.62425934646,9.590545049431658
2091-10-23,,,418838074.11364365,722549240.7347934,6754050.845495807,Mortgage,447130.46291700663,0.8508879878951943
2091-10-24,8651.0,838830450.5231137,998629021.3823078,456222735.37546873,-380326.4565338517,Mortgage,8812131.468896281,1.1368582167995973
2091-10-25,3771.0,219576177.86019826,342598535.54426706,678505415.0450311,6246144.465326595,Mortgage,3943654.416976051,9.44501063265945
2091-10-26,7777.0,841285020.5774995,15428986810.80346,422524583.9485893,5593344.158925559,,1353937.3922511123,1.7181039039748094
2091-10-27,1113.0,237114536.9959681,459986997.6917134,442471519.5171846,-25885.10921064054,Retail,770081.0548422695,4.505943352455591
2091-10-28,1531.0,770937611.6133034,,189663279.79037824,3011922.221111842,Mortgage,8113941.413099456,4.2650632675889515
2091-10-29,4410.0,542634239.8998983,421883671.6030826,867267867.9146307,954417.9357463955,Auto,3787265.146785049,1.99893888804661
2091-10-30,6839.0,671322869.8066022,468986183.5163807,913142763.375629,2341065.368842195,Wholesale,6871436.887497732,9.89068765088555
2091-10-31,9224.0,838243270.0230764,541262964.2620351,399685572.24798226,1812112.78082815,Retail,9053538.843988707,4.430693967861421
2091-11-01,9324.0,984044386.2163328,692779520.360999,387709976.74899685,46914431.07097182,Wholesale,,4.483739375568355
2091-11-02,2726.0,86606118.77998948,84966557.59744515,159006708.74372733,2790606.931359214,Auto,3566489.6324285334,3.5972560920146144
,,685697906.090037,854726663.9706737,,5777352.313070851,Mortgage,4581489.132140227,4.2309011116890645
2091-11-04,9217.0,958766755.5804598,265886800.29595965,802270106.547724,5706239.170187015,Retail,6134335.921377614,8.241710654226623
2091-11-05,3648.0,374421828.90264523,627635224.3557711,416999185.9099669,268500.6933610472,Mortgage,8913197.224187205,
2091-11-06,3065.0,334411089.75277865,260741473.2113587,786295070.0474715,8765302.13032381,Auto,1905182.8622988255,4.005948881114725
2091-11-07,,680297011.9882143,352730642.3512219,854493475.588047,4058222.1099143894,Retail,5368171.457371626,0.6306089703818003
2091-11-08,2050.0,402549105.6370677,604711847.6353729,343643849.5519906,-626449.0720383334,Credit Card,369252.23328799225,2.48888166939696
,7030.0,215246055.86351705,339290838.54988617,988447014.5595319,853246.6473545926,Mortgage,6236992.061846409,1.0416945705324638
2091-11-10,8116.0,162305618.72078493,726086799.6484431,595083272.8119133,7769431.204186775,Wholesale,6557109.811745277,2.1491514422754756
2091-11-11,6043.0,193437583.43214735,517027952.28778046,336717956.9171533,9678086.431012841,Auto,1334604.443977881,6.8437049561940775
2091-11-12,9929.0,704606718.6300539,756990749.2202468,116097902.14781767,8258319.497640502,Retail,4728583.527809981,9.558757082961781
2091-11-13,7467.0,918776411.9866072,214724890.60589182,320425716.76543474,7478311.031783387,Auto,6125534.180550442,2.4727894425355808
2091-11-14,4602.0,806207684.3057313,645321356.6718893,149432850.9255837,9331702.647032904,Wholesale,53506.0056919737,8.538863475348343
2091-11-15,7878.0,448753443.9106498,314031345.2873306,766722454.5745577,5105634.064848128,Credit Card,5696968.914933059,2.889154995566062
2091-11-16,1792.0,529072550.21188724,353785304.7379433,262556288.18645096,1105010.7933941605,Mortgage,7259029.366823554,3.30512487092118
,6963.0,620553261.8614564,187408999.68792513,345638806.0648377,6817112.411427469,Mortgage,5516328.073842006,2.2333996125365987
,2385.0,580366684.8711811,129396974.28061023,319425057.6888524,242689.8455145671,Auto,9864827.731857905,5.464421114622051
2091-11-19,2060.0,968504273.0106988,881487670.2697593,603013045.1078309,594604.4051801031,,9296753.793195076,8.626295838376013
2091-11-20,,886806382.9013959,946330471.0044761,354671375.93012065,6062135.975022503,Auto,4553774.259849725,6.3255510516647755
2091-11-21,5138.0,44496642.42967348,394167321.33711606,144689301.530358,1308971.7810832546,Retail,9581298.648010973,3.777279973409061
2091-11-22,2149.0,835930081.896692,763764269.3674579,626201678.3116792,6415154.6112467265,Auto,6094770.973147058,1.5674461158384148
2091-11-23,8693.0,114946900.67360991,803703235.4156286,508067150.7685269,-466719.83551775315,Wholesale,5070424.539685916,6.352693808326992
2091-11-24,8492.0,690519327.6521373,142709892.23550704,,-319805.7931126263,Auto,4184250.2496100203,2.757899357191349
2091-11-25,7327.0,286364362.62907803,15965487732.70953,256412629.19656423,2658085.2634497266,Mortgage,8250324.660123523,8.236215819666516
2091-11-26,,773610019.1895667,808405713.1609871,861736836.6699588,8200162.633076327,Wholesale,3311688.3259035614,5.319953138313383
2091-11-27,,9597633.536506105,789826372.3955766,382334162.0493757,431940.8717358289,Retail,7207006.926486988,8.537019351489043
2091-11-28,5628.0,382889533.71924245,924566823.8103398,623573106.7421223,,Retail,5661746.958549833,2.5454409317954867
2091-11-29,4448.0,22500792.79674324,353529859.43157065,991200758.9489198,9472091.32442545,Mortgage,4841006.193890542,4.570107215341443
2091-11-30,6327.0,953576491.9827663,886801539.550741,690075836.397689,1407171.762883462,Wholesale,4338596.8620229745,0.8826230993388873
2091-12-01,6049.0,16349555.634895572,998003726.4560379,517447627.98539966,-218116.2108630347,Auto,3274546.7399543575,1.2265181296308703
2091-12-02,1068.0,156134647.40145612,232114547.31475455,,4193026.678690533,Wholesale,1688665.2790907936,2.575856211946393
2091-12-03,4508.0,539733512.8351516,122313234.50383227,399451655.9827388,30325.655616607168,,9357422.86488624,1.950809371143287
2091-12-04,1300.0,646504952.1645504,109689817.95772904,88170312.75509617,147763.38373193657,Wholesale,2637279.482747336,9.130461597612083
2091-12-05,7797.0,729262267.8736361,378108123.9165556,252537058.98226905,1384843.5490512233,,5543922.592816679,
2091-12-06,3600.0,247655449.1138433,808959895.4956877,,1178538.1000897097,Auto,4532292.777767766,
2091-12-07,3153.0,301694010.83179367,751079054.0489987,840541759.2262034,6370003.932740815,Retail,7762306.730534724,2.731221113882
2091-12-08,5905.0,240662999.3304211,198127717.43674955,93480348.75598252,5753096.425034397,Auto,9011517.542941356,6.552846866639483
2091-12-09,5018.0,244828749.48422563,535194625.327647,410551917.6223624,9077625.950312598,Wholesale,4068803.8571645566,8.004389555578012
2091-12-10,4082.0,782011121.458724,362174749.94078547,512358513.9862532,9270771.68524602,Auto,8391365.041931573,8.477846038896406
2091-12-11,8074.0,,832003681.0684469,957605452.4976066,895667.4475204127,Wholesale,7956113.705132258,1.9853124422536155
2091-12-12,2239.0,596207132.66629,804369301.4179037,375538325.69969594,6915321.138127793,Retail,6246460.31091226,1.8299239295519423
2091-12-13,1459.0,158273159.59158233,810326789.585215,980216775.0049068,9626230.954814147,Wholesale,8843247.614714261,1.6502184083020275
2091-12-14,8982.0,66367388.74682042,,498492634.3539404,5769622.556963175,Mortgage,6553624.677892595,2.390865152628388
2091-12-15,,239937393.07617864,807657585.8012232,711388795.4783698,8457270.841047117,Mortgage,9739102.24148016,5.025665437780643
,4763.0,178616618.77957946,733625429.3290645,93137117.17156038,9235095.776201386,Retail,3875780.983199007,
2091-12-17,8020.0,578942644.7925854,525235994.2058212,688412743.2657381,1240952.2558189346,Wholesale,3705687.7546261237,4.797293107641637
2091-12-18,3801.0,698232736.1170063,772983797.2262884,98350631.66708495,9486316.485657433,Mortgage,2634101.9481617305,5.028630039457387
2091-12-19,,5586190.294454707,377484178.0724299,534566347.51047736,7331127.734379309,Retail,9705210.798253449,3.44927021623373
2091-12-20,,440180742.19724405,780028168.226416,335769659.9128046,3350417.259959885,Retail,9770792.478561966,9.02997978650594
2091-12-21,6641.0,623356276.0460114,623749998.907244,322782685.1000944,2527332.01547934,Retail,7634761.312332074,5.866658842761057
2091-12-22,7384.0,193682810.74249756,862016603.4436136,84637360.5008929,3973470.1272280375,,4818039.178996362,0.8297292946044088
2091-12-23,2678.0,901069863.5881501,892440943.0745146,690730970.4163581,8646962.015282547,Auto,5909468.280161725,3.2549078159278633
,1864.0,,389344531.28191924,554048822.7700018,4769803.511117844,Mortgage,6092123.938066737,7.462055897639896
2091-12-25,8736.0,346052380.7713201,288564544.6649523,393393843.0473054,1501535.6659094626,Wholesale,3292896.974053769,4.890610344483401
2091-12-26,3697.0,19656939.138986725,280804330.73505723,976653686.3192554,,Retail,2843508.761423305,
2091-12-27,3926.0,484822557.73860395,326791748.2177284,31294837.53442004,4026098.7027993146,,4715135.148881629,4.985888042484965
2091-12-28,8542.0,,51655136.80362415,647184527.3096635,5020969.161421483,Retail,4362484.296876873,7.1760956917264025
2091-12-29,5429.0,969576745.7011034,931300715.758742,,2287192.964462593,Wholesale,9752543.801471043,
2091-12-30,8410.0,379376208.6648446,124857722.87707226,854326046.4524245,1167642.536705873,Auto,358516.5288845767,0.9682597060690094
2091-12-31,8218.0,921086408.0227491,878076036.9573728,778071910.8005835,5178432.096590411,Mortgage,2948820.7020615204,3.8642179416270204
2092-01-01,8025.0,4804578324.539067,488080570.12687397,157348944.1583153,-7943505.449735979,Mortgage,,5.252178212034587
2092-01-02,3397.0,74889094.47155441,900450564.2010843,371489619.9020658,3865713.890997272,Mortgage,707844.9882466565,6.289119886794601
2092-01-03,3221.0,932787757.062034,932658879.324433,706540250.9323982,1484386.8372180965,Wholesale,2435380.9087985475,4.680956208908626
2092-01-04,6814.0,,821388350.8798839,413905793.7418148,5491634.999411366,,4534311.073658014,2.0583000011726496
2092-01-05,7504.0,448575543.66064054,407556880.6511249,685849646.4609423,9356522.639976962,Auto,7838527.729637564,9.016941539457534
2092-01-06,8522.0,,,,9041780.398048285,Mortgage,4515823.126915833,5.586173643451182
2092-01-07,6785.0,828681376.6929109,966461686.2692895,723428947.5984334,4473055.631329241,Mortgage,5831755.245769535,1.5845218618462467
2092-01-08,7219.0,488094213.5817014,337417053.1095082,540962409.6576322,4601602.803218978,Mortgage,9230441.512436362,0.6200701726375981
2092-01-09,4998.0,207713621.16492957,411752055.76753724,793571675.4743057,-371473.3271175241,Auto,3940240.782614971,6.687210705182748
2092-01-10,3803.0,509751787.6004977,291559589.77254844,877342832.0080423,2232112.2997719613,Auto,3345086.74060384,4.898444178214423
2092-01-11,5547.0,548086740.67033,514209630.26820517,403964593.0543789,,Wholesale,579970.2213171544,1.0822228224038142
2092-01-12,7510.0,996939681.8717451,610819922.1368976,856830512.4667977,4861124.538251459,Retail,6988927.476477887,1.1432187775373674
2092-01-13,4661.0,,663381582.5146956,804092788.7894443,3764864.5325724827,Retail,1526651.5993201688,0.8122962436804171
2092-01-14,1051.0,861455706.9315919,2708581216.189843,411168256.2900088,5354765.283239514,Mortgage,1282179.6864830153,1.8426047107807733
2092-01-15,7058.0,986201237.3328217,347240538.2757245,59015717.38298762,8559059.230958465,Retail,,7.116196231918403
2092-01-16,4515.0,523796029.1534319,995972054.1766384,900861323.7686285,6771755.040696936,Mortgage,9500316.779874917,4.065170914084387
2092-01-17,4330.0,585641262.4420725,72504813.3848517,233343194.68470603,2469449.9680467327,Mortgage,3888066.2376212333,8.34746639537961
2092-01-18,8491.0,454989772.7581655,372848709.50742465,876714709.8771602,5375153.416700859,Retail,219207.82700377662,9.533732202764446
2092-01-19,2674.0,884300125.246629,212601277.6792902,,2064524.2964098258,Wholesale,890708.2369742236,1.3142590401873044
2092-01-20,7028.0,525731466.73938483,282389128.8018672,989940466.3990146,-967539.2797646279,Mortgage,4830214.990868609,6.315166470088057
2092-01-21,2361.0,583006295.8758249,467766062.47910637,208300115.31017843,,Auto,2957416.738986539,0.7509516595472476
2092-01-22,9978.0,238034872.98651353,986588718.1695032,289802903.859565,-148729.8539261414,Mortgage,407085.93261219765,3.570720442736187
2092-01-23,1555.0,783041483.7386382,812575042.0274925,93437838.23477422,2672068.765869004,Auto,1717362.495450452,3.1010146833466075
2092-01-24,8792.0,125357845.74345097,241459359.19554517,989077192.9335223,9577150.780694136,Retail,5741955.188101829,9.860854481202425
